country_code,year,gdp_per_capita,inflation,unemployment,gdp_growth,fiscal_balance,current_account
ARG,2023,14261.8465667948,133.488935594175,6.139,-1.85578803046339,-3.59487367618527,-3.1951463789585
ARG,2024,13969.7836603737,219.883929014578,7.15,-1.34293072157739,0.0769698346455985,0.893118418089374
AUS,1990,18273.561526468,7.33302368375269,,3.57297569098456,1.65358391673103,-4.98086922325911
AUS,1991,18885.4274465057,3.17666872277308,9.586,-0.384631357046658,0.0930525566610723,-3.24314665991034
AUS,1992,18650.3675476612,1.01222824105977,10.733,0.433065864126704,-2.72981421409614,-3.16375565878707
AUS,1993,17724.5399501656,1.75365751770527,10.879,4.04583374101011,-3.8174837247779,-2.97199182738191
AUS,1994,18155.6282000179,1.96963507094102,9.724,3.97884434177331,-3.63824296041396,-4.90706698315176
AUS,1995,20479.1748274233,4.62776445368168,8.473,3.89017188961647,-3.21829081411763,-5.06318585541185
AUS,1996,22055.838490507,2.61537902431631,8.509,3.86567479160071,-1.73126180899116,-3.58360337747536
AUS,1997,23683.4948964934,0.224895027032537,8.367,3.91795814771731,-0.402308024816468,-2.72974894003095
AUS,1998,21516.0403147759,0.860129922016289,7.684,4.67681373479508,1.98745283802031,-4.44111787888724
AUS,1999,20749.6443779096,1.48313946657267,6.876,5.02822035850596,0.550956226913056,-5.58366414929506
AUS,2000,21908.9968019784,4.45743705920869,6.288,3.9160574881715,2.00559469633633,-3.71484792517268
AUS,2001,19733.6510102645,4.40712998561533,6.747,2.03145880248898,0.883368794126112,-2.09983536268172
AUS,2002,20335.0960191023,2.98157117047457,6.375,3.94980535772942,-0.439760586523423,-4.03651427027563
AUS,2003,23757.5898471684,2.73259754838937,5.933,3.0912800997751,0.801796023091725,-6.25542304141098
AUS,2004,30886.0500949401,2.34325687131265,5.399,4.21894147547516,0.810310224143848,-6.70631316237641
AUS,2005,34535.20727091,2.69182949622197,5.036,3.15548121323168,1.2471276148145,-6.2201820658335
AUS,2006,36658.8243476122,3.55528696972984,4.785,2.7709261737475,1.71954911021473,-6.1743242864652
AUS,2007,41128.2476618402,2.32761442623159,4.381,3.78947119882653,1.62713921191946,-7.5509404049246
AUS,2008,49811.2067218988,4.35029726664093,4.242,3.62398503565633,1.89843331038251,-4.87128797048566
AUS,2009,42954.8494884573,1.77112025681656,5.565,1.95484826298522,-2.43221139220001,-5.21460357172589
AUS,2010,52313.8939041213,2.9183370211222,5.214,2.21004795300735,-4.00609832983711,-3.99211276270473
AUS,2011,62799.3895017032,3.30384784681081,5.083,2.39473494330615,-3.77349871745318,-3.25393708127954
AUS,2012,68301.4402512587,1.76278299052228,5.225,3.95247138119184,-3.12788679864283,-4.42917293903347
AUS,2013,68476.6788496118,2.44988248109259,5.663,2.65445302592404,-1.47630590561229,-3.24439256531684
AUS,2014,62817.2061751737,2.48792932080492,6.078,2.60118978187332,-2.19969034754659,-3.07921525285017
AUS,2015,56970.3613028094,1.50836803138463,6.055,2.16434780647852,-2.6008914714184,-4.2950643949091
AUS,2016,50084.4440606385,1.27699365720306,5.711,2.75564065529868,-2.32750815438937,-3.60213104879026
AUS,2017,54117.547718609,1.94864309065653,5.592,2.29331030192918,-1.74795276005515,-3.00525814878871
AUS,2018,57410.1737346009,1.91140002818579,5.345,2.87417039499501,-0.49287993211205,-2.58947975974169
AUS,2019,55194.7585097428,1.610770929127,5.143,2.19401703622717,-0.140447067668788,-0.0757460083721138
AUS,2020,51983.4523666382,0.846900734607273,6.394,-0.133531904304775,-4.95342899920865,1.64272242623868
AUS,2021,60758.9044397144,2.86391284709318,5.022,2.00694844335034,-6.84301416101114,2.44729769999573
AUS,2022,65169.5191118657,6.59409658717841,3.728,4.25304559238732,-1.3473393407169,0.254202501603949
AUS,2023,65058.3773146674,5.59701792296707,3.668,3.58382100798981,,-0.433071259302466
AUS,2024,64603.9856308464,3.16656665428797,3.942,1.37340773365975,,-2.2387970876291
BEL,1990,20600.3752789827,3.44831217961807,,3.13740221731629,,
BEL,1991,21041.6606519648,3.21531069260809,6.984,1.83307441343001,,
BEL,1992,23372.619171015,2.42795567164615,6.702,1.53065475142162,,
BEL,1993,22283.9360213551,2.75442643473462,8.078,-0.961873076923027,,
BEL,1994,24208.5547931447,2.377540844764,9.645,3.22697145426247,,
BEL,1995,28413.8264387368,1.46796699090271,9.337,2.38475724870135,-3.93336282021254,
BEL,1996,27489.5551770488,2.07702107350675,9.483,1.32143214432601,-3.78394219717379,
BEL,1997,24820.9380503896,1.62816049512954,8.95,3.79367165541437,-2.16156518363331,
BEL,1998,25338.4432934904,0.94925028835061,9.322,1.96183240455609,-1.4501525639251,
BEL,1999,25252.8019066564,1.12084823417847,8.649,3.54271798823922,-1.11436867848966,
BEL,2000,23098.8865077401,2.544517761909,6.586,3.71670510672588,-0.0746168524091921,
BEL,2001,23015.0712632462,2.46925823086082,6.178,1.09960362419645,-0.44651689958458,
BEL,2002,25006.191397109,1.6452143617536,6.91,1.70689430349601,0.136941233473824,4.49803373016796
BEL,2003,30655.2092679024,1.58896399970371,7.68,1.03795518162204,-1.87218928009297,3.39723910068487
BEL,2004,35429.4077933344,2.09728311239315,7.363,3.57120671942319,-0.26467245940886,3.09695508992497
BEL,2005,36809.7013403619,2.78143263670029,8.44,2.32173792911834,-2.86110458860474,1.99655304871952
BEL,2006,38705.1067959147,1.79120770070453,8.246,2.55234087322462,0.126341105607694,1.8502893230147
BEL,2007,44319.165448813,1.82305630026809,7.459,3.67692462515802,-0.445930069620734,1.49569237465597
BEL,2008,48303.397956286,4.48944420508404,6.976,0.446905130727231,-1.21952641004187,-0.831236474764239
BEL,2009,44923.3400135081,-0.0531456741254176,7.908,-1.90644105515335,-4.67819019603727,1.80970941708578
BEL,2010,44197.393671162,2.18929920422458,8.293,2.71031150254662,-3.26699195908848,1.52379368667185
BEL,2011,47760.8298776546,3.5320821072274,7.14,1.93115502411325,-3.8071749518278,-1.92887747556169
BEL,2012,44874.1709182123,2.83966343445899,7.542,0.215803612089744,-3.68203531056371,-0.0829864949097402
BEL,2013,46964.5946777056,1.11309594027539,8.425,0.305494549070232,-2.6904109130819,0.969084734716924
BEL,2014,47995.7786961339,0.340002833356921,8.523,1.76554038149924,-2.6751643317349,0.751219410488652
BEL,2015,40893.804537772,0.561429152790157,8.482,1.47416433731927,-1.14863141277091,1.38017908454948
BEL,2016,41854.5498296444,1.97385264653162,7.83,1.19350273007754,-2.67306404622432,0.558076934849911
BEL,2017,44035.3239358548,2.12597086002616,7.09,1.47446761556785,-1.14409508911899,0.702363722625535
BEL,2018,47487.2100392561,2.05316499865177,5.941,1.87796847383565,-0.424120735125197,-0.874098516086553
BEL,2019,46716.6227467964,1.43681956996438,5.364,2.4428900448156,-1.74476775120561,0.123098549898877
BEL,2020,45906.2875805246,0.740791812220343,5.545,-4.7929839083518,-6.9294959858838,0.903941469932536
BEL,2021,51658.238294958,2.44024851144084,6.248,6.25445686466593,-3.69216547389255,1.86830945601438
BEL,2022,50605.7496677086,9.597511728725,5.57,3.9562379757933,-2.5716668409616,-1.82151513615887
BEL,2023,55291.4754541329,4.04901077613941,5.547,1.71412195515242,-2.8957812583264,0.182293395406711
BEL,2024,56614.5679499036,3.14349136500041,5.7,1.07045413019414,-2.66005967061537,-0.378788145846837
BRA,1990,2619.80141064047,2947.73277248299,,-4.35000000000022,,-0.978435952386691
BRA,1991,2258.10454027063,432.786661926461,6.887,1.0321895854696,,-0.423222688518064
BRA,1992,2127.29083011489,951.962053052817,7.086,-0.544072051030298,,1.85533923420663
BRA,1993,2348.90635436384,1927.38079016026,6.03,4.92469000463774,,0.0054304179361759
BRA,1994,3298.71491891786,2075.88839757325,6.579,5.8528703643893,,-0.219464439580805
BRA,1995,4756.75013552302,66.0070335542481,7.092,4.2237936336472,,-2.35736569352814
BRA,1996,5179.13052009976,15.7576656002606,8.035,2.20886405051482,,-2.73368737115542
BRA,1997,5299.39794248133,6.92671251629154,9.003,3.39484598531597,,-3.63826178042493
BRA,1998,5105.89246192003,3.19507629280051,10.15,0.338097901952338,,-4.05145702418442
BRA,1999,3493.57192043228,4.85844749902666,11.125,0.467937566679467,,-4.46660492637973
BRA,2000,3766.54786339835,7.04414105947265,10.889,4.38794944364869,,-4.04774157195875
BRA,2001,3176.28975052524,6.84035902487523,10.649,1.3898964044581,,-4.44478598177802
BRA,2002,2855.94017137049,8.45016437708331,10.641,3.05346185683619,,-1.84525902808169
BRA,2003,3090.6068907839,14.7149197228147,11.168,1.14082899877101,,0.392877198829747
BRA,2004,3663.82262497811,6.59718509985963,10.072,5.75996463685998,,1.33863085372603
BRA,2005,4827.78165890291,6.86953720898964,10.551,3.20213206216255,,1.30988468509779
BRA,2006,5934.14561857454,4.18356812896909,9.692,3.96198870899485,,0.972710373980306
BRA,2007,7409.69003822861,3.64127299102652,9.28,6.06987060733128,,-0.197096994827677
BRA,2008,8908.33338467948,5.67859390284168,8.268,5.09419544811998,,-2.09933746626458
BRA,2009,8678.6584730653,4.88803479876798,9.419,-0.12581200299141,,-1.75935802585413
BRA,2010,11403.2840038694,5.03872690108074,8.42,7.52822581812151,-2.48178858446383,-3.92594539867631
BRA,2011,13396.6263158041,6.6364496221309,7.578,3.97442307944702,-2.71694051999928,-3.19461785178244
BRA,2012,12521.7238454434,5.40349914036997,7.251,1.92117598509462,-1.84338569341602,-3.75941536826245
BRA,2013,12458.8903396625,6.204310666401,7.071,3.0048226702888,-2.84975353764496,-3.57422104702554
BRA,2014,12274.9941630213,6.32904015516138,6.755,0.503955740273241,-5.37112635330673,-4.49883030905232
BRA,2015,8936.1955889444,9.02990102416136,8.538,-3.54576339347278,-8.03019066677877,-3.5183920728161
BRA,2016,8836.28546025694,8.73914352329393,11.58,-3.2759169063211,-7.06027781099588,-1.70011360207642
BRA,2017,10080.5078722821,3.44637335032669,12.792,1.32286905390815,-7.7163015572921,-1.22429942889483
BRA,2018,9300.66072904004,3.66485028376728,12.329,1.78366676137003,-6.78706251271256,-2.80752036371843
BRA,2019,9029.83304401079,3.73297621216893,11.936,1.22077782271943,-5.30690433831975,-3.41429111497121
BRA,2020,7074.19407495707,3.21176803803376,13.697,-3.27675879612903,-12.4363388244923,-1.64103535066212
BRA,2021,7972.53696080695,8.30165975585673,13.158,4.7626043797061,-4.53656203172015,-2.35822088025659
BRA,2022,9281.33282136864,9.28010608956872,9.231,3.01669435408112,-4.46637752028169,-2.14967710619443
BRA,2023,10377.5897719195,4.59356282283203,7.947,3.24165532813583,-6.86868984803199,-1.23558182662996
BRA,2024,10310.5488778166,4.36746407652336,6.801,3.41931516597739,-5.69048407130692,-3.02715961462093
CAN,1990,21525.8611387148,4.78047693336304,,0.202947874139198,-4.52206395102236,-3.39880313128255
CAN,1991,21846.7930471354,5.62586408593005,10.316,-2.0910550979319,-5.02783663663321,-3.73448630876751
CAN,1992,20950.3305287651,1.49013290374545,11.197,0.890466180427183,-5.00476034051746,-3.6540131722827
CAN,1993,20186.7988782965,1.86507936507938,11.377,2.65770691557481,-5.50253869620916,-3.86026630874172
CAN,1994,19997.6237373354,0.165562913907291,10.395,4.49404929532982,-4.69827216113701,-2.39799048706511
CAN,1995,20679.634792669,2.14876033057849,9.489,2.68232822733793,-3.97921649405198,-0.835225571288648
CAN,1996,21296.9723536904,1.57053112507137,9.62,1.68896122499937,-2.37278358380804,0.385035905172816
CAN,1997,21901.5628548392,1.6212163808453,9.1,4.28016683621337,0.39751018585393,-1.37185670536611
CAN,1998,21024.5850687045,0.995942456658019,8.278,3.89288654344983,0.670253971392999,-1.41951307916318
CAN,1999,22315.2466731545,1.73484295105918,7.583,5.14100353715349,0.965059622964986,0.124607299622236
CAN,2000,24271.0020563821,2.71943995691976,6.829,5.1385391803606,2.19246100809809,2.48322832733606
CAN,2001,23822.096210932,2.52512013979905,7.219,1.87509810696022,1.6407536685204,2.13236979231818
CAN,2002,24256.0192337185,2.25839440940855,7.665,2.99925535017809,1.47509355467556,1.64503032397305
CAN,2003,28301.8645937428,2.75856321360112,7.574,1.80638512302554,1.10596441340132,1.16498813828326
CAN,2004,32145.5412620217,1.85725871857256,7.185,3.09236384292251,1.49185011274784,2.26315076447855
CAN,2005,36383.6600068095,2.21355203439767,6.758,3.21045439063563,0.743050128273399,1.86965618692434
CAN,2006,40504.0370977806,2.00202539534161,6.484,2.63794375007348,1.53203249555318,1.36365624553911
CAN,2007,44660.0838892281,2.13838399266837,6.156,2.04990463726786,1.78676013843287,0.752359497275167
CAN,2008,46710.2526864484,2.37027067444298,6.284,0.995406301140747,0.777651716313426,0.204634001322009
CAN,2009,40874.8831932903,0.299466803009299,8.46,-2.91508621550267,-1.2041997436573,-2.96628242314574
